2025/05/04 11:10:20 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:10:20 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 9.689665419186671, Global best: 9.689665419186671, Runtime: 0.00166 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 25, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00093 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 26, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00089 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 27, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00089 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 28, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00088 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 29, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00089 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 30, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00090 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 31, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00092 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 32, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00089 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 33, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00088 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 34, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00087 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 35, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00088 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 36, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00085 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 37, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00085 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 38, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00086 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 39, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00084 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 40, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00083 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 41, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00083 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 42, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00083 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 43, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00083 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 44, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00084 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 45, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00084 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 46, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00081 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 47, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00081 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 48, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00082 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 49, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00081 seconds
2025/05/04 11:51:19 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 50, Current best: 0.002860828898795193, Global best: 0.002860828898795193, Runtime: 0.00085 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 0.34120398675544783, Global best: 0.34120398675544783, Runtime: 0.00264 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 2, Current best: 0.34120398675544783, Global best: 0.34120398675544783, Runtime: 0.00150 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 3, Current best: 0.22486046343061367, Global best: 0.22486046343061367, Runtime: 0.00134 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 4, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00123 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 5, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00126 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 6, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00124 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 7, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00121 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 8, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00122 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 9, Current best: 0.09879838443424808, Global best: 0.09879838443424808, Runtime: 0.00144 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 10, Current best: 0.04288513731419574, Global best: 0.04288513731419574, Runtime: 0.00119 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 11, Current best: 0.04288513731419574, Global best: 0.04288513731419574, Runtime: 0.00123 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 12, Current best: 0.04288513731419574, Global best: 0.04288513731419574, Runtime: 0.00136 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 13, Current best: 0.03420767488925444, Global best: 0.03420767488925444, Runtime: 0.00121 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 14, Current best: 0.03420767488925444, Global best: 0.03420767488925444, Runtime: 0.00109 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 15, Current best: 0.015934354462881068, Global best: 0.015934354462881068, Runtime: 0.00113 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 16, Current best: 0.015934354462881068, Global best: 0.015934354462881068, Runtime: 0.00104 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 17, Current best: 0.015934354462881068, Global best: 0.015934354462881068, Runtime: 0.00134 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 18, Current best: 0.015934354462881068, Global best: 0.015934354462881068, Runtime: 0.00111 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 19, Current best: 0.015934354462881068, Global best: 0.015934354462881068, Runtime: 0.00134 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 20, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00105 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 21, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00100 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 22, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00109 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 23, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00099 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 24, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00097 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 25, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00107 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 26, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00114 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 27, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00113 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 28, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00199 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 29, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00121 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 30, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00094 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 31, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00091 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 32, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00089 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 33, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00088 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 34, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00088 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 35, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00103 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 36, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00095 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 37, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00090 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 38, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00090 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 39, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00087 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 40, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00089 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 41, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00090 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 42, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00092 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 43, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00089 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 44, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00084 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 45, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00088 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 46, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00087 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 47, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00085 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 48, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00084 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 49, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00084 seconds
2025/05/04 11:51:45 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 50, Current best: 0.0005142575629335102, Global best: 0.0005142575629335102, Runtime: 0.00085 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 1, Current best: 0.023820627934169378, Global best: 0.023820627934169378, Runtime: 0.00189 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 2, Current best: 0.023820627934169378, Global best: 0.023820627934169378, Runtime: 0.00138 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 3, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00489 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 4, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00132 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 5, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00120 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 6, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00153 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 7, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00116 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 8, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00273 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 9, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00116 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 10, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00196 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 11, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00127 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 12, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00104 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 13, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00157 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 14, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00092 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 15, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00084 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 16, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00083 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 17, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00085 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 18, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00082 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 19, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00093 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 20, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00071 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 21, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00072 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 22, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00071 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 23, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00074 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 24, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00081 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 25, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00087 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 26, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00083 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 27, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00097 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 28, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00082 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 29, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00075 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 30, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00071 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 31, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00094 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 32, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00077 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 33, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00083 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 34, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00074 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 35, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00076 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 36, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00074 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 37, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00075 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 38, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00073 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 39, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00072 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 40, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00075 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 41, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00092 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 42, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00081 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 43, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00073 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 44, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00072 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 45, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00072 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 46, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00073 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 47, Current best: 0.0001572542399889985, Global best: 0.0001572542399889985, Runtime: 0.00072 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 48, Current best: 9.094432540186398e-05, Global best: 9.094432540186398e-05, Runtime: 0.00073 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 49, Current best: 9.094432540186398e-05, Global best: 9.094432540186398e-05, Runtime: 0.00073 seconds
2025/05/04 11:51:49 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search (c_r=0.1), Epoch: 50, Current best: 9.094432540186398e-05, Global best: 9.094432540186398e-05, Runtime: 0.00071 seconds
